,year,group_desc,commodity_desc,state_alpha,short_desc,Value,class_desc,statisticcat_desc,Value_Harvested,Value_Planted,Value_Bearing
4421,2005.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",83600,"DRY EDIBLE, PINTO",AREA HARVESTED,83600.0,,
4422,2004.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",52000,"DRY EDIBLE, PINTO",AREA HARVESTED,52000.0,,
4423,2003.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",48500,"DRY EDIBLE, PINTO",AREA HARVESTED,48500.0,,
4424,2002.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",76000,"DRY EDIBLE, PINTO",AREA HARVESTED,76000.0,,
4425,2001.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",47500,"DRY EDIBLE, PINTO",AREA HARVESTED,47500.0,,
4426,2000.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",36000,"DRY EDIBLE, PINTO",AREA HARVESTED,36000.0,,
4427,1999.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",54000,"DRY EDIBLE, PINTO",AREA HARVESTED,54000.0,,
4428,1998.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",73700,"DRY EDIBLE, PINTO",AREA HARVESTED,73700.0,,
4429,1997.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",59700,"DRY EDIBLE, PINTO",AREA HARVESTED,59700.0,,
4430,2008.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",24300,"DRY EDIBLE, PINTO",AREA HARVESTED,24300.0,,
4431,2007.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",20800,"DRY EDIBLE, PINTO",AREA HARVESTED,20800.0,,
4432,2006.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",24000,"DRY EDIBLE, PINTO",AREA HARVESTED,24000.0,,
4433,2005.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",28300,"DRY EDIBLE, PINTO",AREA HARVESTED,28300.0,,
4434,2004.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",21300,"DRY EDIBLE, PINTO",AREA HARVESTED,21300.0,,
4435,2003.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",23800,"DRY EDIBLE, PINTO",AREA HARVESTED,23800.0,,
4436,2002.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",25000,"DRY EDIBLE, PINTO",AREA HARVESTED,25000.0,,
4437,2001.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",20000,"DRY EDIBLE, PINTO",AREA HARVESTED,20000.0,,
4438,2000.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",24500,"DRY EDIBLE, PINTO",AREA HARVESTED,24500.0,,
4439,1999.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",27500,"DRY EDIBLE, PINTO",AREA HARVESTED,27500.0,,
4440,1998.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",27000,"DRY EDIBLE, PINTO",AREA HARVESTED,27000.0,,
4441,1997.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES HARVESTED",24300,"DRY EDIBLE, PINTO",AREA HARVESTED,24300.0,,
4442,2008.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",51200,"DRY EDIBLE, PINTO",AREA PLANTED,,51200.0,
4443,2007.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",48000,"DRY EDIBLE, PINTO",AREA PLANTED,,48000.0,
4444,2006.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",64300,"DRY EDIBLE, PINTO",AREA PLANTED,,64300.0,
4445,2005.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",85000,"DRY EDIBLE, PINTO",AREA PLANTED,,85000.0,
4446,2004.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",57000,"DRY EDIBLE, PINTO",AREA PLANTED,,57000.0,
4447,2003.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",50000,"DRY EDIBLE, PINTO",AREA PLANTED,,50000.0,
4448,2002.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",80700,"DRY EDIBLE, PINTO",AREA PLANTED,,80700.0,
4449,2001.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",53500,"DRY EDIBLE, PINTO",AREA PLANTED,,53500.0,
4450,2000.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",39000,"DRY EDIBLE, PINTO",AREA PLANTED,,39000.0,
4451,1999.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",60000,"DRY EDIBLE, PINTO",AREA PLANTED,,60000.0,
4452,1998.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",76000,"DRY EDIBLE, PINTO",AREA PLANTED,,76000.0,
4453,1997.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",67000,"DRY EDIBLE, PINTO",AREA PLANTED,,67000.0,
4454,2008.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",25000,"DRY EDIBLE, PINTO",AREA PLANTED,,25000.0,
4455,2007.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",21500,"DRY EDIBLE, PINTO",AREA PLANTED,,21500.0,
4456,2006.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",25000,"DRY EDIBLE, PINTO",AREA PLANTED,,25000.0,
4457,2005.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",29000,"DRY EDIBLE, PINTO",AREA PLANTED,,29000.0,
4458,2004.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",22000,"DRY EDIBLE, PINTO",AREA PLANTED,,22000.0,
4459,2003.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",24500,"DRY EDIBLE, PINTO",AREA PLANTED,,24500.0,
4460,2002.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",27000,"DRY EDIBLE, PINTO",AREA PLANTED,,27000.0,
4461,2001.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",22000,"DRY EDIBLE, PINTO",AREA PLANTED,,22000.0,
4462,2000.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",26000,"DRY EDIBLE, PINTO",AREA PLANTED,,26000.0,
4463,1999.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",28000,"DRY EDIBLE, PINTO",AREA PLANTED,,28000.0,
4464,1998.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",28000,"DRY EDIBLE, PINTO",AREA PLANTED,,28000.0,
4465,1997.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, PINTO, IRRIGATED - ACRES PLANTED",25000,"DRY EDIBLE, PINTO",AREA PLANTED,,25000.0,
4466,2008.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",2600,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,2600.0,,
4467,2007.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",2000,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,2000.0,,
4468,2006.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",2300,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,2300.0,,
4469,2005.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",4700,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,4700.0,,
4470,2004.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",5100,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,5100.0,,
4471,2003.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",5800,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,5800.0,,
4472,2002.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",8500,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,8500.0,,
4473,2001.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",8700,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,8700.0,,
4474,2000.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",17000,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,17000.0,,
4475,1999.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",11500,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,11500.0,,
4476,1998.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",14000,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,14000.0,,
4477,1997.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES HARVESTED",14000,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,14000.0,,
4478,2008.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",2600,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,2600.0,
4479,2007.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",2000,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,2000.0,
4480,2006.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",2300,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,2300.0,
4481,2005.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",4700,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,4700.0,
4482,2004.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",5800,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,5800.0,
4483,2003.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",5900,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,5900.0,
4484,2002.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",8500,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,8500.0,
4485,2001.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",8700,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,8700.0,
4486,2000.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",17000,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,17000.0,
4487,1999.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",11500,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,11500.0,
4488,1998.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",15000,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,15000.0,
4489,1997.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY - ACRES PLANTED",15000,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,15000.0,
4490,2008.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",2600,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,2600.0,,
4491,2007.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",2000,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,2000.0,,
4492,2006.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",2300,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,2300.0,,
4493,2005.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",4700,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,4700.0,,
4494,2004.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",5100,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,5100.0,,
4495,2003.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",5800,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,5800.0,,
4496,2002.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",8500,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,8500.0,,
4497,2001.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",8700,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,8700.0,,
4498,2000.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",17000,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,17000.0,,
4499,1999.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",11500,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,11500.0,,
4500,1998.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",14000,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,14000.0,,
4501,1997.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES HARVESTED",14000,"DRY EDIBLE, RED, KIDNEY",AREA HARVESTED,14000.0,,
4502,2008.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",2600,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,2600.0,
4503,2007.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",2000,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,2000.0,
4504,2006.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",2300,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,2300.0,
4505,2005.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",4700,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,4700.0,
4506,2004.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",5800,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,5800.0,
4507,2003.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",5900,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,5900.0,
4508,2002.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",8500,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,8500.0,
4509,2001.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",8700,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,8700.0,
4510,2000.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",17000,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,17000.0,
4511,1999.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",11500,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,11500.0,
4512,1998.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",15000,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,15000.0,
4513,1997.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, RED, KIDNEY, IRRIGATED - ACRES PLANTED",15000,"DRY EDIBLE, RED, KIDNEY",AREA PLANTED,,15000.0,
4514,2014.0,FIELD CROPS,BEANS,AZ,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4515,2021.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4517,2014.0,FIELD CROPS,BEANS,CA,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4521,2018.0,FIELD CROPS,BEANS,CO,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",400,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,400.0,,
4522,2017.0,FIELD CROPS,BEANS,CO,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1400,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1400.0,,
4523,2014.0,FIELD CROPS,BEANS,CO,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4524,2014.0,FIELD CROPS,BEANS,KS,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4533,2012.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",2900,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,2900.0,,
4534,2011.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1700,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1700.0,,
4535,2010.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1300,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1300.0,,
4536,2009.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1500,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1500.0,,
4537,2008.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1500,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1500.0,,
4538,2007.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1600,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1600.0,,
4539,2006.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",2400,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,2400.0,,
4540,2005.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",2400,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,2400.0,,
4541,2004.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1400,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1400.0,,
4542,2003.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1300,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1300.0,,
4543,2002.0,FIELD CROPS,BEANS,MN,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",2500,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,2500.0,,
4544,2014.0,FIELD CROPS,BEANS,MT,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4550,2014.0,FIELD CROPS,BEANS,NE,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4551,2014.0,FIELD CROPS,BEANS,NM,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4552,2022.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",13600,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,13600.0,,
4553,2021.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",14400,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,14400.0,,
4554,2020.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",13500,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,13500.0,,
4555,2019.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",8700,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,8700.0,,
4556,2018.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",8500,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,8500.0,,
4557,2017.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",4200,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,4200.0,,
4558,2016.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",3100,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,3100.0,,
4559,2015.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",7000,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,7000.0,,
4560,2014.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",2600,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,2600.0,,
4561,2013.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1800,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1800.0,,
4562,2012.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1600,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1600.0,,
4563,2011.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",2400,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,2400.0,,
4564,2010.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",1100,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,1100.0,,
4565,2009.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",2300,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,2300.0,,
4566,2008.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",5900,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,5900.0,,
4567,2007.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",5300,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,5300.0,,
4568,2006.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",5700,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,5700.0,,
4569,2005.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",5200,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,5200.0,,
4570,2004.0,FIELD CROPS,BEANS,ND,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",4400,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,4400.0,,
4571,2014.0,FIELD CROPS,BEANS,SD,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4572,2014.0,FIELD CROPS,BEANS,TX,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4579,2014.0,FIELD CROPS,BEANS,WY,"BEANS, DRY EDIBLE, SMALL, RED - ACRES HARVESTED",0,"DRY EDIBLE, SMALL, RED",AREA HARVESTED,0.0,,
4580,2014.0,FIELD CROPS,BEANS,AZ,"BEANS, DRY EDIBLE, SMALL, RED - ACRES PLANTED",0,"DRY EDIBLE, SMALL, RED",AREA PLANTED,,0.0,
